contig,contig_length,hits_per_contig,cov,GC-content,Average_AAI,closest_blast_hits
PCITRI_00011,745708,0.021456119553498153,Unknown,32.897193003159416,64.2375,Ceratina calcarata; Papilio machaon; Cyprinus carpio; Cimex lectularius; Caligus rogercresseyi; Sinocyclocheilus grahami; Nilaparvata lugens; Bemisia tabaci; Orbicella faveolata; Zootermopsis nevadensis; Apis cerana; Nilaparvata lugens; Solenopsis invicta; Drosophila suzukii; Solemya velum gill symbiont; Oryctes borbonicus; 
PCITRI_00012,736108,0.00679248153803518,Unknown,33.98455117998989,66.3,Danaus plexippus plexippus; Limosa lapponica baueri; Priapulus caudatus; Diuraphis noxia; Sinocyclocheilus anshuiensis; 
PCITRI_00013,704634,0.03122188256598461,Unknown,33.10002071997661,58.986363636363635,Aedes aegypti; Drosophila navojoa; Nilaparvata lugens; Acromyrmex echinatior; Cryptotermes secundus; Apis cerana; Tribolium castaneum; Rana catesbeiana; Sarcophilus harrisii; Galeopterus variegatus; Cryptotermes secundus; Nilaparvata lugens; Centruroides sculpturatus; Dendroctonus ponderosae; Xenopus tropicalis; Diachasma alloeum; Stylophora pistillata; Nilaparvata lugens; Anoplophora glabripennis; Pisolithus albus; Homo sapiens; Aethina tumida; 
PCITRI_00014,702232,0.02705658528805295,Unknown,33.93066678818396,65.33157894736843,Apochrysa matsumurae; Perineura rubi; Diaphorina citri; Latimeria chalumnae; Papilio machaon; Neotoma lepida; Heliothis virescens; Scleropages formosus; Nestor notabilis; NA; Bombyx mori; Anoplophora glabripennis; Bombyx mori; Blattella germanica; Cimex lectularius; Chilo suppressalis; Neodiprion lecontei; Rhagoletis zephyria; Temnothorax curvispinosus; 
PCITRI_00015,692822,0.025980699227218535,Unknown,34.17674381009841,50.98888888888889,Diaphorina citri; Cryptotermes secundus; Blattella germanica; Ostrinia nubilalis; Helicoverpa armigera; Lasius niger; Cimex lectularius; Halyomorpha halys; Candidatus Nephrothrix sp. EaCA; Pediculus humanus corporis; Papilio machaon; Homo sapiens; Amazona aestiva; Cyprinus carpio; Rickettsia tamurae; Cryptotermes secundus; Blattella germanica; Laodelphax striatella; 
PCITRI_00016,647572,0.016986528138955976,Unknown,33.693396255551505,47.50909090909091,Onthophagus taurus; Dastarcus helophoroides; Onthophagus taurus; Agrilus planipennis; Microplitis demolitor; Dothistroma septosporum NZE10; Rhizobium sp. AKG-2007; Bemisia tabaci; Bemisia tabaci; Helicoverpa armigera; Trifolium pratense; 
PCITRI_00017,640201,0.023430141471194203,Unknown,34.30859995532653,40.18,Cryptotermes secundus; Rhagoletis zephyria; Ciona intestinalis; Culex quinquefasciatus; Nephila clavipes; Pediculus humanus corporis; Orchesella cincta; Rhagoletis zephyria; Lucilia cuprina; Mus musculus; Rhagoletis zephyria; Folsomia candida; Cryptotermes secundus; Dendroctonus ponderosae; Nilaparvata lugens; 
PCITRI_00018,637399,0.003137752020320082,Unknown,33.75703444781056,28.6,Melanaphis sacchari; Solenopsis invicta; 
PCITRI_00019,631826,0.04431599839196234,Unknown,32.78924893879011,60.32857142857143,Cuculus canorus; Limulus polyphemus; Bambusicola thoracicus; Anopheles darlingi; Homo sapiens; Dendroctonus ponderosae; Poecilia mexicana; Teladorsagia circumcincta; Papilio machaon; Trichinella nativa; Acanthisitta chloris; Bemisia tabaci; Capitella teleta; Aedes aegypti; Callosobruchus chinensis; Diaphorina citri; Nilaparvata lugens; Biomphalaria glabrata; Atta cephalotes; Dinoponera quadriceps; Nilaparvata lugens; Diuraphis noxia; Operophtera brumata; Cryptotermes secundus; Lasius niger; Apis florea; Bombyx mori; Cimex lectularius; 
PCITRI_00020,615844,0.008118939211878333,Unknown,32.78411415878047,45.06,Hypsibius dujardini; Blattella germanica; Crassostrea gigas; Helicoverpa armigera; Schistosoma mansoni; 
PCITRI_00021,610037,0.011474713828833333,Unknown,33.458790204528576,51.44285714285714,Cimex lectularius; Trichinella sp. T8; Deinococcus misasensis; Deinococcus misasensis; Diaphorina citri; Zootermopsis nevadensis; Cimex lectularius; 
PCITRI_00022,609584,0.060697131158298126,Unknown,33.694289876374704,55.189189189189186,Limulus polyphemus; Limosa lapponica baueri; Strumigenys khakaura; Oncorhynchus mykiss; Esox lucius; Oryctes borbonicus; Lasius niger; Halyomorpha halys; Centruroides sculpturatus; Melanaphis sacchari; Nilaparvata lugens; Apteryx australis mantelli; Zootermopsis nevadensis; Hydra vulgaris; Hydra vulgaris; Hydra vulgaris; Blattella germanica; Hydra vulgaris; Hydra vulgaris; Hydra vulgaris; Blattella germanica; Operophtera brumata; Drosophila navojoa; Hydra vulgaris; Clostridium sp. ASF502; Hydra vulgaris; FAD, quinone; FAD, quinone; Apis cerana cerana; Diaphorina citri; Planococcus citri; Myzus persicae; Salmo salar; Harpegnathos saltator; Drosophila busckii; Hyalella azteca; Diuraphis noxia; 
PCITRI_00023,604404,0.01654522471724211,Unknown,34.505231600055595,38.03,Halyomorpha halys; Ixodes scapularis; Centruroides sculpturatus; Ixodes scapularis; Camponotus floridanus; Cryptotermes secundus; Ostrinia nubilalis; Pediculus humanus corporis; Blattella germanica; Pediculus humanus corporis; 
PCITRI_00024,599919,0.0466729675172815,Unknown,33.952583598785836,51.95357142857143,Nephila clavipes; Halyomorpha halys; Apostichopus japonicus; Maconellicoccus hirsutus; Priapulus caudatus; Oncorhynchus mykiss; Centruroides sculpturatus; Onthophagus taurus; Onthophagus taurus; Onthophagus taurus; Onthophagus taurus; Stegodyphus mimosarum; Helicoverpa armigera; Cryptotermes secundus; Zootermopsis nevadensis; Dipodomys ordii; Drosophila sechellia; Pseudomyrmex gracilis; Bactrocera oleae; Helicoverpa armigera; Rhagoletis zephyria; Cyphomyrmex costatus; Orientia tsutsugamushi; Trachymyrmex cornetzi; Cardinium endosymbiont of Encarsia pergandiella; Melanaphis sacchari; Pomacea canaliculata; Cervus elaphus hippelaphus; 
PCITRI_00025,595393,0.0940555229906969,Unknown,35.025604936571305,54.77142857142857,Cryptotermes secundus; Cryptotermes secundus; Cryptotermes secundus; Cryptotermes secundus; Blattella germanica; Cryptotermes secundus; Bemisia tabaci; Frankliniella occidentalis; Pogonomyrmex barbatus; Bemisia tabaci; Cryptotermes secundus; Cryptotermes secundus; Zootermopsis nevadensis; Zootermopsis nevadensis; Zonotrichia albicollis; Diaphorina citri; Ancylostoma ceylanicum; Pterocles gutturalis; Orchesella cincta; Diaphorina citri; Capsicum chinense; Neotoma lepida; Pterocles gutturalis; Protobothrops mucrosquamatus; Notothenia coriiceps; Blattella germanica; Blattella germanica; Octopus bimaculoides; Nasonia vitripennis; Nephila clavipes; Nephila clavipes; Lingula anatina; Stegodyphus mimosarum; Lingula anatina; Ixodes scapularis; Pan troglodytes; Ornithorhynchus anatinus; Rhincodon typus; Bemisia tabaci; Notothenia coriiceps; Cryptotermes secundus; Tetrabaena socialis; Cervus elaphus hippelaphus; Leptotrichia wadei; Cryptotermes secundus; Dendroctonus ponderosae; Canis lupus familiaris; Danaus plexippus plexippus; Sipha flava; Centruroides sculpturatus; Homo sapiens; Schistosoma haematobium; Notothenia coriiceps; Papilio polytes; Culex quinquefasciatus; Exaiptasia pallida; 
PCITRI_00026,592926,0.09950651514691546,Unknown,34.504643075189826,66.23050847457627,Lasius niger; Orussus abietinus; Gossypium barbadense; Sphaeroforma arctica JP610; Acanthochromis polyacanthus; Fasciola hepatica; Bemisia tabaci; Papilio machaon; Octopus bimaculoides; Bemisia tabaci; Onthophagus taurus; Melanaphis sacchari; Oncorhynchus mykiss; Aedes aegypti; Rhincodon typus; Homo sapiens; Trematomus bernacchii; Neolamprologus brichardi; Dendroctonus ponderosae; Apteryx australis mantelli; Anas platyrhynchos; Sinocyclocheilus rhinocerous; Stegodyphus mimosarum; Pongo abelii; Oncorhynchus tshawytscha; Diaphorina citri; Camponotus floridanus; Diaphorina citri; Zootermopsis nevadensis; Stegodyphus mimosarum; Dendroctonus ponderosae; Athalia rosae; Homo sapiens; Diachasma alloeum; Acyrthosiphon pisum; Diaphorina citri; Nilaparvata lugens; Zootermopsis nevadensis; Agrilus planipennis; Crassostrea gigas; Rattus norvegicus; Tribolium castaneum; Tribolium castaneum; Helobdella robusta; Nilaparvata lugens; Blattella germanica; Nilaparvata lugens; Nilaparvata lugens; Sipha flava; Nilaparvata lugens; Dipodomys ordii; Salvelinus alpinus; Macaca mulatta; Stylophora pistillata; Bambusicola thoracicus; Pediculus humanus corporis; Saccoglossus kowalevskii; Aedes albopictus; Aethina tumida; 
PCITRI_00027,580062,0.08792163596305222,Unknown,33.642093431391814,66.91960784313726,Musca domestica; Necator americanus; Taeniopygia guttata; Papilio polytes; Pan troglodytes; Cephus cinctus; Diaphorina citri; Melipona quadrifasciata; Acyrthosiphon pisum; Parasteatoda tepidariorum; Lasius niger; Ceratina calcarata; Solenopsis invicta; Ctenopharyngodon idella; Ancylostoma caninum; Ctenopharyngodon idella; Ancylostoma caninum; Teladorsagia circumcincta; Sinocyclocheilus grahami; Oncorhynchus mykiss; Nilaparvata lugens; Pundamilia nyererei; Tribolium castaneum; Nilaparvata lugens; Cryptotermes secundus; Candidatus Nealsonbacteria bacterium CG23_combo_of_CG06-09_8_20_14_all_37_18; Blattella germanica; Temnothorax curvispinosus; Neotoma lepida; Exaiptasia pallida; Caenorhabditis nigoni; Kassina maculata; Ciona intestinalis; Centruroides sculpturatus; Gryllus bimaculatus; Cyprinus carpio; Mylopharyngodon piceus; Microbacterium arborescens; Squalius aradensis; Bombyx mori; Gorilla gorilla gorilla; Papilio machaon; Linepithema humile; FAD, quinone; Drosophila takahashii; Cryptotermes secundus; Bemisia tabaci; Dufourea novaeangliae; Lasius niger; Centruroides sculpturatus; Blattella germanica; 
PCITRI_00028,577789,0.017307356145582556,Unknown,34.14049073277615,43.11,Helicoverpa armigera; Centruroides sculpturatus; Stegodyphus mimosarum; Cryptotermes secundus; Nilaparvata lugens; Cryptotermes secundus; Centruroides sculpturatus; Ancylostoma ceylanicum; Zootermopsis nevadensis; Lasius niger; 
PCITRI_00029,570188,0.059629455547994696,Unknown,33.19905013784927,43.09117647058824,Nilaparvata lugens; Camponotus floridanus; Nilaparvata lugens; Nilaparvata lugens; Halyomorpha halys; Cryptotermes secundus; Nilaparvata lugens; Nilaparvata lugens; Cryptotermes secundus; Nilaparvata lugens; Cryptotermes secundus; Nilaparvata lugens; Nilaparvata lugens; Diaphorina citri; Bemisia tabaci; Nilaparvata lugens; Cimex lectularius; Cimex lectularius; Tribolium castaneum; Salmo salar; Scirtothrips dorsalis; Lonchura striata domestica; Notothenia coriiceps; Myzus persicae; Trifolium pratense; Sipha flava; Tribolium castaneum; Planococcus citri; Cryptotermes secundus; Samia cynthia walkeri; Cryptotermes secundus; Blattella germanica; Blattella germanica; Muricauda sp. ARW7G5W; 
PCITRI_00030,565949,0.01943638030988658,Unknown,33.1862058241997,58.61818181818182,Anoplophora glabripennis; Blattella germanica; Acromyrmex echinatior; Blattella germanica; Heliothis virescens; Halyomorpha halys; Diaphorina citri; Zootermopsis nevadensis; Diaphorina citri; Aethina tumida; Nilaparvata lugens; 
PCITRI_00031,563227,0.024856762903767045,Unknown,32.90964389136174,59.44285714285714,Operophtera brumata; Nilaparvata lugens; Papilio polytes; Xenopus tropicalis; Heliothis virescens; Nilaparvata lugens; Apis cerana; Plutella xylostella; Bemisia tabaci; Maconellicoccus hirsutus; Capitella teleta; Wasmannia auropunctata; Dendroctonus ponderosae; Zootermopsis nevadensis; 
PCITRI_00032,560098,0.041064242329021,Unknown,33.97530432174369,55.59130434782609,Diachasma alloeum; Ancylostoma duodenale; Nilaparvata lugens; Parasteatoda tepidariorum; Apis cerana; Pterocles gutturalis; Aedes albopictus; Branchiostoma belcheri; Branchiostoma floridae; Nematostella vectensis; Phenacoccus solenopsis; Copidosoma floridanum; Protobothrops mucrosquamatus; Zootermopsis nevadensis; Cimex lectularius; Tribolium confusum; Pogonomyrmex barbatus; bacterium 2013Ark19i; Nilaparvata lugens; Actinia equina; Heliothis virescens; Diaphorina citri; Cryptotermes secundus; 
PCITRI_00033,556008,0.017985352728737716,Unknown,34.420907612840104,58.36,Cryptotermes secundus; Heliothis virescens; Ixodes scapularis; Drosophila mojavensis; Agrilus planipennis; Bombyx mori; Trachymyrmex cornetzi; Solenopsis invicta; Acanthochromis polyacanthus; Cryptotermes secundus; 
PCITRI_00034,536419,0.046605358870584375,Unknown,34.04055411907483,52.147999999999996,Halyomorpha halys; Rattus norvegicus; Diuraphis noxia; Hydra vulgaris; Fusobacterium gonidiaformans; Bombyx mori; Oryctes borbonicus; Centruroides sculpturatus; Euroglyphus maynei; Cryptotermes secundus; Camelus ferus; Cryptotermes secundus; Oryctes borbonicus; Chlamydotis macqueenii; Leptinotarsa decemlineata; Clostridiaceae bacterium MS3; Fervidicola ferrireducens; Tribolium castaneum; Acyrthosiphon pisum; Tribolium castaneum; Citrus clementina; Diuraphis noxia; Heliothis virescens; Drosophila simulans; Heliothis virescens; 
PCITRI_00035,535145,0.0074746096852255,Unknown,32.96190752039167,47.525,Lasius niger; Centruroides sculpturatus; Lasius niger; Camponotus floridanus; 
PCITRI_00036,532368,0.04695999759564812,Unknown,32.97361975175067,63.256,Centruroides sculpturatus; Cryptotermes secundus; Anoplophora glabripennis; Pongo abelii; Diaphorina citri; Graphocephala atropunctata; Bemisia tabaci; Halyomorpha halys; Zootermopsis nevadensis; Nothoprocta perdicaria; Pogona vitticeps; Maconellicoccus hirsutus; Aedes albopictus; Tribolium castaneum; Cyprinus carpio; Blattella germanica; Halyomorpha halys; Diaphorina citri; Maconellicoccus hirsutus; Operophtera brumata; Dendroctonus ponderosae; Leptinotarsa decemlineata; Danaus plexippus plexippus; Bombyx mori; Helicoverpa armigera; 
PCITRI_00037,530609,0.06219268802451522,Unknown,32.79778518645556,43.85151515151515,Cryptotermes secundus; Nephila clavipes; Cimex lectularius; Galendromus occidentalis; Cimex lectularius; Cimex lectularius; Athalia rosae; Ixodes scapularis; Nicrophorus vespilloides; Ixodes scapularis; Tetranychus urticae; Tetranychus urticae; Zootermopsis nevadensis; Cryptotermes secundus; Tetranychus urticae; Tetranychus urticae; Ixodes scapularis; Tetranychus urticae; Tetranychus urticae; Tetranychus urticae; Cryptotermes secundus; Orchesella cincta; Helobdella robusta; Cryptotermes secundus; Lingula anatina; Nilaparvata lugens; Diaphorina citri; Apis florea; Helicoverpa armigera; Apostichopus japonicus; NA; Helicoverpa armigera; Helicoverpa armigera; 
PCITRI_00038,529557,0.04154415860804408,Unknown,35.09537216956815,46.78181818181818,Lasius niger; Cryptotermes secundus; Strongylocentrotus purpuratus; Acyrthosiphon pisum; Agrilus planipennis; Culex quinquefasciatus; Linepithema humile; Cryptotermes secundus; Nilaparvata lugens; Centruroides sculpturatus; Melanaphis sacchari; Lasius niger; Cryptotermes secundus; Glypta fumiferanae; Mizuhopecten yessoensis; Nilaparvata lugens; Tinamus guttatus; Condylura cristata; Cryptotermes secundus; Leptinotarsa decemlineata; Heliothis virescens; Branchiostoma belcheri; 
PCITRI_00039,527109,0.03604567556235996,Unknown,33.618283884357886,55.43684210526316,Camponotus floridanus; Nilaparvata lugens; Melanaphis sacchari; Hydra vulgaris; Hydra vulgaris; Zootermopsis nevadensis; Rhagoletis zephyria; Acyrthosiphon pisum; Apteryx australis mantelli; Pan troglodytes; Trachymyrmex cornetzi; Trachymyrmex zeteki; Aedes albopictus; Diaphorina citri; Nilaparvata lugens; Diaphorina citri; Cricetulus griseus; Bemisia tabaci; Bemisia tabaci; 
PCITRI_00040,525012,0.05142739594523554,Unknown,33.04305425399801,55.474074074074075,Rhagoletis zephyria; Cryptotermes secundus; Cryptotermes secundus; Stegodyphus mimosarum; Lingula anatina; Euroglyphus maynei; Austrofundulus limnaeus; Poecilia mexicana; Mytilus galloprovincialis; Homo sapiens; Papilio xuthus; Papilio polytes; Agrilus planipennis; Octopus bimaculoides; Megachile rotundata; Myzus persicae; Bicyclus anynana; Bemisia tabaci; Myzus persicae; Anoplophora glabripennis; Blattella germanica; Cryptotermes secundus; Blattella germanica; Blattella germanica; Nilaparvata lugens; Bactrocera latifrons; Diuraphis noxia; 
PCITRI_00041,522388,0.09380001072000121,Unknown,33.52259240258199,69.60612244897959,Podiceps cristatus; Fulmarus glacialis; Cynoglossus semilaevis; Blattella germanica; Habropoda laboriosa; Sinocyclocheilus grahami; Merops nubicus; Nicrophorus vespilloides; Centruroides sculpturatus; Balearica regulorum gibbericeps; Schreckensteinia festaliella; Temnothorax curvispinosus; Culicoides sonorensis; Melanoplus sanguinipes; Maconellicoccus hirsutus; FAD, quinone; FAD, quinone; acceptor; FAD, quinone; Dischissus sp. INB013; FAD, quinone; acceptor; Euroglyphus maynei; FAD, quinone; FAD, quinone; FAD, quinone; FAD, quinone; FAD, quinone; Dendroctonus ponderosae; Oryctes borbonicus; Cimex lectularius; Oncorhynchus mykiss; Seriola lalandi dorsalis; Tinamus guttatus; Takifugu rubripes; Maconellicoccus hirsutus; Moniliophthora perniciosa FA553; Macaca nemestrina; Gallus gallus; Tetraodon nigroviridis; Culicoides sonorensis; Lucilia cuprina; Acyrthosiphon pisum; Nilaparvata lugens; Nilaparvata lugens; Toxocara canis; Teladorsagia circumcincta; Balearica regulorum gibbericeps; Nilaparvata lugens; 
PCITRI_00042,522348,0.013401027667378837,Unknown,34.11308170032239,46.92857142857143,Diaphorina citri; Megachile rotundata; Lasius niger; Acyrthosiphon pisum; Trachymyrmex zeteki; Apis cerana; Castor canadensis; 
PCITRI_00043,515278,0.009703499858328902,Unknown,33.82601236614022,47.74,Tribolium castaneum; Onthophagus taurus; Ixodes scapularis; Papilio machaon; Lasius niger; 
PCITRI_00044,511395,0.06452937553163406,Unknown,33.490354813793644,60.67272727272727,Exaiptasia pallida; Nephila clavipes; Lasius niger; Eurygaster integriceps; Diaphorina citri; Leptinotarsa decemlineata; Verticillium longisporum; Solenopsis invicta; Aethina tumida; Cimex lectularius; Mizuhopecten yessoensis; Solenopsis invicta; Solenopsis invicta; Agrilus planipennis; Dufourea novaeangliae; Podotricha telesiphe; Exaiptasia pallida; Notothenia coriiceps; Ixodes scapularis; Penaeus stylirostris; Schistosoma japonicum; Schistosoma japonicum; Penaeus stylirostris; Rana catesbeiana; Melanaphis sacchari; Diaphorina citri; Anopheles sinensis; Tetranychus urticae; Daphnia pulex; Zootermopsis nevadensis; Halyomorpha halys; Oryctes borbonicus; Diaphorina citri; 
PCITRI_00045,509161,0.00982007655731684,Unknown,33.75828077955696,49.84,Diaphorina citri; Centruroides sculpturatus; Blattella germanica; Cryptotermes secundus; Amphiamblys sp. WSBS2006; 
PCITRI_00046,501263,0.02393952875037655,Unknown,33.01979200539437,44.475,Cimex lectularius; Cryptotermes secundus; Blattella germanica; Harpegnathos saltator; Cyphomyrmex costatus; Capsicum chinense; Tribolium castaneum; Harpegnathos saltator; Cryptotermes secundus; Lasius niger; Lasius niger; Parasteatoda tepidariorum; 
PCITRI_00047,496631,0.028189943841604736,Unknown,32.465150181925814,56.25,Pogonomyrmex barbatus; Ixodes scapularis; Aotus nancymaae; Agrilus planipennis; Dendroctonus ponderosae; Cryptotermes secundus; Dendroctonus ponderosae; Trachymyrmex cornetzi; Blattella germanica; Diaphorina citri; Mytilus galloprovincialis; Crassostrea virginica; Diaphorina citri; Blattella germanica; 
PCITRI_00048,492108,0.026416965381582905,Unknown,34.16953189137344,65.06153846153846,Blattella germanica; Operophtera brumata; Diaphorina citri; Zootermopsis nevadensis; Daphnia magna; Apis mellifera; Athalia rosae; Melipona quadrifasciata; Diaphorina citri; Fopius arisanus; Acromyrmex echinatior; Pediculus humanus corporis; Nilaparvata lugens; 
